source_page,link,resolved_url,http_status,result,final_url,title
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/51/,http://localhost:10028/mi-portal/banco-tiempo/editar/51/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/51/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/99/,http://localhost:10028/mi-portal/banco-tiempo/editar/99/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/99/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/116/,http://localhost:10028/mi-portal/banco-tiempo/editar/116/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/116/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/30/,http://localhost:10028/mi-portal/banco-tiempo/editar/30/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/30/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/19/,http://localhost:10028/mi-portal/banco-tiempo/editar/19/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/19/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/90/,http://localhost:10028/mi-portal/banco-tiempo/editar/90/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/90/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/136/,http://localhost:10028/mi-portal/banco-tiempo/editar/136/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/136/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/111/,http://localhost:10028/mi-portal/banco-tiempo/editar/111/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/111/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/118/,http://localhost:10028/mi-portal/banco-tiempo/editar/118/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/118/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/80/,http://localhost:10028/mi-portal/banco-tiempo/editar/80/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/80/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/13/,http://localhost:10028/mi-portal/banco-tiempo/editar/13/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/13/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/114/,http://localhost:10028/mi-portal/banco-tiempo/editar/114/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/114/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/112/,http://localhost:10028/mi-portal/banco-tiempo/editar/112/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/112/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/102/,http://localhost:10028/mi-portal/banco-tiempo/editar/102/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/102/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/89/,http://localhost:10028/mi-portal/banco-tiempo/editar/89/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/89/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/16/,http://localhost:10028/mi-portal/banco-tiempo/editar/16/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/16/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/78/,http://localhost:10028/mi-portal/banco-tiempo/editar/78/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/78/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/72/,http://localhost:10028/mi-portal/banco-tiempo/editar/72/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/72/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/81/,http://localhost:10028/mi-portal/banco-tiempo/editar/81/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/81/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/46/,http://localhost:10028/mi-portal/banco-tiempo/editar/46/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/46/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/75/,http://localhost:10028/mi-portal/banco-tiempo/editar/75/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/75/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/34/,http://localhost:10028/mi-portal/banco-tiempo/editar/34/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/34/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/12/,http://localhost:10028/mi-portal/banco-tiempo/editar/12/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/12/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/35/,http://localhost:10028/mi-portal/banco-tiempo/editar/35/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/35/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/53/,http://localhost:10028/mi-portal/banco-tiempo/editar/53/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/53/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/45/,http://localhost:10028/mi-portal/banco-tiempo/editar/45/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/45/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/115/,http://localhost:10028/mi-portal/banco-tiempo/editar/115/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/115/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/120/,http://localhost:10028/mi-portal/banco-tiempo/editar/120/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/120/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/121/,http://localhost:10028/mi-portal/banco-tiempo/editar/121/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/121/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/77/,http://localhost:10028/mi-portal/banco-tiempo/editar/77/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/77/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/64/,http://localhost:10028/mi-portal/banco-tiempo/editar/64/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/64/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/2/,http://localhost:10028/mi-portal/banco-tiempo/editar/2/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/2/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/49/,http://localhost:10028/mi-portal/banco-tiempo/editar/49/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/49/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028,http://localhost:10028,200,OK,http://localhost:10028/,sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/61/,http://localhost:10028/mi-portal/banco-tiempo/editar/61/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/61/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/139/,http://localhost:10028/mi-portal/banco-tiempo/editar/139/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/139/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/10/,http://localhost:10028/mi-portal/banco-tiempo/editar/10/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/10/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/7/,http://localhost:10028/mi-portal/banco-tiempo/editar/7/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/7/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/28/,http://localhost:10028/mi-portal/banco-tiempo/editar/28/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/28/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/97/,http://localhost:10028/mi-portal/banco-tiempo/editar/97/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/97/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/83/,http://localhost:10028/mi-portal/banco-tiempo/editar/83/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/83/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/117/,http://localhost:10028/mi-portal/banco-tiempo/editar/117/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/117/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/104/,http://localhost:10028/mi-portal/banco-tiempo/editar/104/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/104/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/wp-login.php?action=logout&#038;_wpnonce=cb4ccb2658,http://localhost:10028/wp-login.php?action=logout&#038;_wpnonce=cb4ccb2658,403,OK,http://localhost:10028/wp-login.php?action=logout&#038;_wpnonce=cb4ccb2658,You are attempting to log out of sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/66/,http://localhost:10028/mi-portal/banco-tiempo/editar/66/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/66/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/141/,http://localhost:10028/mi-portal/banco-tiempo/editar/141/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/141/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/110/,http://localhost:10028/mi-portal/banco-tiempo/editar/110/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/110/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/69/,http://localhost:10028/mi-portal/banco-tiempo/editar/69/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/69/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/155/,http://localhost:10028/mi-portal/banco-tiempo/editar/155/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/155/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/107/,http://localhost:10028/mi-portal/banco-tiempo/editar/107/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/107/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/71/,http://localhost:10028/mi-portal/banco-tiempo/editar/71/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/71/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/85/,http://localhost:10028/mi-portal/banco-tiempo/editar/85/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/85/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/92/,http://localhost:10028/mi-portal/banco-tiempo/editar/92/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/92/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/11/,http://localhost:10028/mi-portal/banco-tiempo/editar/11/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/11/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/orders/,http://localhost:10028/orders/,404,NOT_FOUND,http://localhost:10028/orders/,Page not found &#8211; sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/48/,http://localhost:10028/mi-portal/banco-tiempo/editar/48/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/48/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/149/,http://localhost:10028/mi-portal/banco-tiempo/editar/149/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/149/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/138/,http://localhost:10028/mi-portal/banco-tiempo/editar/138/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/138/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/58/,http://localhost:10028/mi-portal/banco-tiempo/editar/58/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/58/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/18/,http://localhost:10028/mi-portal/banco-tiempo/editar/18/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/18/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/79/,http://localhost:10028/mi-portal/banco-tiempo/editar/79/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/79/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/32/,http://localhost:10028/mi-portal/banco-tiempo/editar/32/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/32/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/24/,http://localhost:10028/mi-portal/banco-tiempo/editar/24/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/24/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/crear/,http://localhost:10028/mi-portal/banco-tiempo/crear/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/crear/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/88/,http://localhost:10028/mi-portal/banco-tiempo/editar/88/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/88/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/95/,http://localhost:10028/mi-portal/banco-tiempo/editar/95/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/95/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/xmlrpc.php?rsd,http://localhost:10028/xmlrpc.php?rsd,200,OK,http://localhost:10028/xmlrpc.php?rsd,
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/108/,http://localhost:10028/mi-portal/banco-tiempo/editar/108/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/108/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/,http://localhost:10028/,200,OK,http://localhost:10028/,sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/33/,http://localhost:10028/mi-portal/banco-tiempo/editar/33/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/33/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/109/,http://localhost:10028/mi-portal/banco-tiempo/editar/109/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/109/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/59/,http://localhost:10028/mi-portal/banco-tiempo/editar/59/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/59/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/143/,http://localhost:10028/mi-portal/banco-tiempo/editar/143/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/143/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/55/,http://localhost:10028/mi-portal/banco-tiempo/editar/55/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/55/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/128/,http://localhost:10028/mi-portal/banco-tiempo/editar/128/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/128/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/banco-tiempo/,http://localhost:10028/banco-tiempo/,200,NOT_FOUND,http://localhost:10028/banco-tiempo/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/65/,http://localhost:10028/mi-portal/banco-tiempo/editar/65/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/65/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/134/,http://localhost:10028/mi-portal/banco-tiempo/editar/134/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/134/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/15/,http://localhost:10028/mi-portal/banco-tiempo/editar/15/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/15/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/101/,http://localhost:10028/mi-portal/banco-tiempo/editar/101/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/101/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/82/,http://localhost:10028/mi-portal/banco-tiempo/editar/82/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/82/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/40/,http://localhost:10028/mi-portal/banco-tiempo/editar/40/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/40/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/119/,http://localhost:10028/mi-portal/banco-tiempo/editar/119/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/119/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/23/,http://localhost:10028/mi-portal/banco-tiempo/editar/23/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/23/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/153/,http://localhost:10028/mi-portal/banco-tiempo/editar/153/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/153/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/52/,http://localhost:10028/mi-portal/banco-tiempo/editar/52/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/52/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/43/,http://localhost:10028/mi-portal/banco-tiempo/editar/43/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/43/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/20/,http://localhost:10028/mi-portal/banco-tiempo/editar/20/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/20/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/156/,http://localhost:10028/mi-portal/banco-tiempo/editar/156/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/156/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/29/,http://localhost:10028/mi-portal/banco-tiempo/editar/29/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/29/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/hello-world/,http://localhost:10028/hello-world/,200,OK,http://localhost:10028/hello-world/,Hello world! &#8211; sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/144/,http://localhost:10028/mi-portal/banco-tiempo/editar/144/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/144/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/146/,http://localhost:10028/mi-portal/banco-tiempo/editar/146/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/146/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/68/,http://localhost:10028/mi-portal/banco-tiempo/editar/68/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/68/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/87/,http://localhost:10028/mi-portal/banco-tiempo/editar/87/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/87/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/74/,http://localhost:10028/mi-portal/banco-tiempo/editar/74/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/74/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/145/,http://localhost:10028/mi-portal/banco-tiempo/editar/145/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/145/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/122/,http://localhost:10028/mi-portal/banco-tiempo/editar/122/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/122/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/44/,http://localhost:10028/mi-portal/banco-tiempo/editar/44/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/44/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/125/,http://localhost:10028/mi-portal/banco-tiempo/editar/125/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/125/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/47/,http://localhost:10028/mi-portal/banco-tiempo/editar/47/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/47/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/96/,http://localhost:10028/mi-portal/banco-tiempo/editar/96/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/96/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/67/,http://localhost:10028/mi-portal/banco-tiempo/editar/67/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/67/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/56/,http://localhost:10028/mi-portal/banco-tiempo/editar/56/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/56/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/3/,http://localhost:10028/mi-portal/banco-tiempo/editar/3/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/3/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/91/,http://localhost:10028/mi-portal/banco-tiempo/editar/91/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/91/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/1/,http://localhost:10028/mi-portal/banco-tiempo/editar/1/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/1/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/127/,http://localhost:10028/mi-portal/banco-tiempo/editar/127/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/127/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/8/,http://localhost:10028/mi-portal/banco-tiempo/editar/8/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/8/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/86/,http://localhost:10028/mi-portal/banco-tiempo/editar/86/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/86/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/terminos,http://localhost:10028/terminos,200,OK,http://localhost:10028/terminos-condiciones/,Términos y Condiciones &#8211; sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/contacto/,http://localhost:10028/contacto/,200,OK,http://localhost:10028/contacto/,Contacto &#8211; sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/123/,http://localhost:10028/mi-portal/banco-tiempo/editar/123/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/123/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/151/,http://localhost:10028/mi-portal/banco-tiempo/editar/151/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/151/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/70/,http://localhost:10028/mi-portal/banco-tiempo/editar/70/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/70/,Banco tiempo - sitio prueba
/mi-portal/banco-tiempo/,http://localhost:10028/mi-portal/banco-tiempo/editar/113/,http://localhost:10028/mi-portal/banco-tiempo/editar/113/,200,OK,http://localhost:10028/mi-portal/banco-tiempo/editar/113/,Banco tiempo - sitio prueba
